Header Information
file_number,3
data_file,ICI_current_dependency.csv
Battery,0042
temperature,25.0
Current,-2.0
Machine,HPT
step,27
Direction,DCH

SOC_%,Voltage_V,Capacity_Ah,R_0_Ohm,tau_R0_s,RC_Ohm,tau_RC_s,sigma_Ohm/s^0.5,k_Ohm/s^0.5,R_diffusion_Ohm,R_squared
77.99365352021685,3.871896261727319,2.044447043011248,0.023258342872465122,0.00017735197385058133,0.0010363712434907522,0.016762792692246228,0.002412805460093353,0.003850280449658681,0.024294714115955875,0.9972490981257027
79.56551953754517,3.8902133245387387,2.094475982845662,0.0232880872586132,0.00017803830264684822,0.0010589617717423777,0.017145668955273058,0.0024433670937976998,0.003899049761029903,0.024347049030355575,0.9972531445824843
81.13739555723885,3.9073061350003324,2.14450524103274,0.023327965439052342,0.00017965364268744766,0.0010827952651973377,0.017620621363704125,0.002464580474391567,0.003932901418746466,0.024410760704249683,0.9972148891201401
82.70927697112734,3.9222991525682978,2.194534670904837,0.023371511619629977,0.00018210851107114713,0.0011111518389534203,0.018244167178148304,0.0024820233258649603,0.003960736182520463,0.024482663458583395,0.9971985740821397
84.2811585569317,3.934725157060088,2.244564106248628,0.0234149628951301,0.00018311535530302205,0.0011469834289829855,0.018660455840911288,0.0024995194195312704,0.003988655908541881,0.024561946324113085,0.9971404737838878
85.85304169171631,3.9448001815897475,2.2945935908929567,0.02346553173173532,0.00018440270424102372,0.001191517332556405,0.019300199173720466,0.0025116831526548556,0.0040080664182639515,0.024657049064291725,0.9969886981915913
87.42492377227177,3.9533431030264703,2.3446230419835556,0.023518302229086626,0.0001855140057234367,0.0012562505317630882,0.01986943083606581,0.002513070271757873,0.0040102799400965365,0.024774552760849715,0.9967004435948418
88.99680547671583,3.961216514476794,2.3946524811033796,0.023576505369206337,0.00018735999079222908,0.001339644124062715,0.0207418976074603,0.0025047870395512955,0.00399706181391419,0.024916149493269053,0.9962936047585614
90.5686887907555,3.968902963894276,2.444681971452991,0.023649544844232158,0.0001885688376102483,0.001445190679785651,0.021856067332110273,0.0024884006234064,0.003970912877016384,0.02509473552401781,0.9958023512532367
92.14057032070302,3.9766979029947915,2.494711405018985,0.02374507776265077,0.00019079227715204956,0.0015678197580444458,0.023228503587945863,0.002476067281578129,0.003951231710960621,0.025312897520695214,0.9953298957766503
93.71245207871736,3.984998968014102,2.54474084584383,0.023881248523286012,0.00019490217049396435,0.001707965883527457,0.02511411674429787,0.002499404239832405,0.003988472108334996,0.025589214406813467,0.9950159950105121
95.28435302775334,3.9951083004024976,2.594770897475484,0.024042278644886016,0.00019823873469222657,0.001901164780633369,0.027211830053651152,0.0025528564418446525,0.004073769481787973,0.025943443425519387,0.9944350111219437
96.85623650910952,4.009535895204929,2.6448003931504025,0.024212894336657888,0.00020180451466540747,0.002198038361955518,0.029640501684487917,0.002566837543323854,0.004096080091814519,0.026410932698613405,0.993152246684971
98.42811843629669,4.0332261173458654,2.694829839359635,0.024454413631601005,0.0002057957395820303,0.0026175297317159413,0.032510105861561084,0.002439801612306174,0.0038933600757620696,0.027071943363316947,0.9911273967281202
100.0,4.168165301396858,2.744859274,-3.234465943510474e-06,0.058878016454501414,-4.119509950246321e-05,0.019968120017438192,-124368.27767446577,-198463.05722019987,-4.4429565445973685e-05,-4.5139941678075255
